Taxa	BMI change per day (kg/m2)_All	BMI change per day (kg/m2)_CEED	BMI change per day (kg/m2)_ACUTE
Jeotgalicoccus saudimassiliensis	0.489820451452816	0.999988768866776	0.348136965147355
Jiangella alkaliphila	0.0337091795090393	0.999988768866776	0.00835684396473037
Jiangella sp. DSM 45060	0.0740477358210081	0.999988768866776	0.0224988827925877
Jonesia denitrificans	0.406539638308041	0.999988768866776	0.161409263328764
Jonquetella anthropi	0.288173412107763	0.999988768866776	0.159021299211158
Kangiella geojedonensis	0.999862470851638	0.999988768866776	0.912185902788446
Kangiella koreensis	0.915167454741711	0.999988768866776	0.705614978999507
Kangiella profundi	0.881446452837687	0.999988768866776	0.629354939416713
Kangiella sediminilitoris	0.254796850130924	0.999988768866776	0.147945348676448
Kazachstania africana	0.621988534729362	0.999988768866776	0.762086977821752
Kazachstania naganishii	0.281071336445851	0.999988768866776	0.169710832649691
Kerstersia gyiorum	0.0489871986438239	0.999988768866776	0.0128048378029484
Ketobacter alkanivorans	0.0362713137855213	0.999988768866776	0.0103294723008113
Ketogulonicigenium robustum	0.0386960280716906	0.999988768866776	0.00793243963426738
Ketogulonicigenium vulgare	0.0297056669613635	0.999988768866776	0.0057576673717741
Kibdelosporangium phytohabitans	0.0366419677145353	0.999988768866776	0.00842301081755386
Kineobactrum sp. M2	0.148520940332589	0.999988768866776	0.0882268052209416
Kineococcus radiotolerans	0.0983952319951581	0.999988768866776	0.0430909189043818
Kingella kingae	0.722744054592311	0.999988768866776	0.509869812245252
Kiritimatiella glycovorans	0.120196281469419	0.999988768866776	0.0133075947497346
Kiritimatiellaeota bacterium S-5007	0.0562015553293112	0.999988768866776	0.0128048378029484
Kitasatospora albolonga	0.275424589034941	0.999988768866776	0.186031411989414
Kitasatospora aureofaciens	0.104471858546781	0.999988768866776	0.0779258427488343
Kitasatospora setae	0.0640629074617356	0.999988768866776	0.0344393243387228
Kitasatospora sp. MMS16-BH015	0.0983952319951581	0.999988768866776	0.0295341470330035
Klebsiella aerogenes	0.571769087765346	0.999988768866776	0.652521696103645
Klebsiella huaxiensis	0.790595468254957	0.999988768866776	0.892197808914693
Klebsiella michiganensis	0.788709875749171	0.999988768866776	0.894718433692812
Klebsiella oxytoca	0.508363496521642	0.999988768866776	0.225007962859369
Klebsiella pneumoniae	0.652439450592642	0.999988768866776	0.774399476932454
Klebsiella quasipneumoniae	0.322452339763456	0.999988768866776	0.462231919313602
Klebsiella quasivariicola	0.961017960331462	0.999988768866776	0.924905983117606
Klebsiella sp. FDAARGOS_511	0.518366631446828	0.999988768866776	0.372815324949955
Klebsiella sp. MPUS7	0.385538178888361	0.999988768866776	0.934829684443573
Klebsiella sp. P1CD1	0.771969989193491	0.999988768866776	0.739011721678056
Klebsiella sp. PO552	0.709372510765815	0.999988768866776	0.983224604615308
Klebsiella variicola	0.511600086248956	0.999988768866776	0.657480062110866
Kluyvera intermedia	0.11236135675599	0.999988768866776	0.0943435113337452
Kluyvera sp. PO2S7	0.242648731983899	0.999988768866776	0.301354982650495
Kluyveromyces lactis	0.708858530550821	0.999988768866776	0.665243805190439
Kluyveromyces marxianus	0.895703488025501	0.999988768866776	0.910857446379272
Kocuria flava	0.127120409384049	0.999988768866776	0.0636293789667763
Kocuria indica	0.553780435087179	0.999988768866776	0.319912838110459
Kocuria palustris	0.0698742057829605	0.999988768866776	0.0451828264528911
Kocuria rhizophila	0.121946327457395	0.999988768866776	0.0467433258761918
Kocuria rosea	0.0559594102575907	0.999988768866776	0.0173752713496196
Kocuria sp. BT304	0.509206973702402	0.999988768866776	0.814745382821724
Kocuria sp. KD4	0.344052611654899	0.999988768866776	0.0805227205789214
Kocuria turfanensis	0.125883745737049	0.999988768866776	0.106664592294865
Komagataeibacter europaeus	0.163128438100431	0.999988768866776	0.0958239074267227
Komagataeibacter hansenii	0.449431493051278	0.999988768866776	0.473400363410275
Komagataeibacter medellinensis	0.534148550195778	0.999988768866776	0.581294429393325
Komagataeibacter nataicola	0.481672156380143	0.999988768866776	0.157281420643599
Komagataeibacter oboediens	0.620003198114955	0.999988768866776	0.393116203634694
Komagataeibacter saccharivorans	0.140908352021976	0.999988768866776	0.0942606280337892
Komagataeibacter xylinus	0.222934369562599	0.999988768866776	0.178524010549982
Komagataella phaffii	0.64582878605138	0.999988768866776	0.906192831292788
Kordia antarctica	0.386688328105073	0.999988768866776	0.420630429760173
Kordia sp. SMS9	0.10882722843105	0.999988768866776	0.0659212442557969
Kosakonia arachidis	0.15944130642156	0.999988768866776	0.218221562354936
Kosakonia cowanii	0.16403387819634	0.999988768866776	0.146075184594468
Kosakonia oryzae	0.57395986197789	0.999988768866776	0.559878556505145
Kosakonia radicincitans	0.0943303749030961	0.999988768866776	0.179646997990171
Kosakonia sacchari	0.309682213652742	0.999988768866776	0.353050255846793
Kosakonia sp. CCTCC M2018092	0.122423262689791	0.999988768866776	0.131897933532106
Kosmotoga olearia	0.757381326295905	0.999988768866776	0.531120403897707
Kosmotoga pacifica	0.268962548377519	0.999988768866776	0.442697471677723
Kozakia baliensis	0.282159158170272	0.999988768866776	0.184460310275272
Kribbella flavida	0.0337091795090393	0.999988768866776	0.00811544928862676
Ktedonosporobacter rubrisoli	0.102897863525033	0.999988768866776	0.051050502860955
Kurthia sp. 11kri321	0.669524745786508	0.999988768866776	0.356995199765389
Kurthia zopfii	0.829346620167409	0.999988768866776	0.830090581149915
Kushneria konosiri	0.998807295965262	0.999988768866776	0.968426328620225
Kushneria marisflavi	0.105167301916891	0.999988768866776	0.0449729539524538
Kushneria sp. YCWA18	0.0878549439000426	0.999988768866776	0.0475475094613576
Kutzneria albida	0.0353174853102263	0.999988768866776	0.0066569670480567
Kyrpidia spormannii	0.636685942141315	0.999988768866776	0.470687077233228
Kyrpidia tusciae	0.508294722478484	0.999988768866776	0.394377531550235
Kytococcus sedentarius	0.131533067615046	0.999988768866776	0.0487512491324535
Labilibaculum antarcticum	0.799738791024771	0.999988768866776	0.955523955002977
Labilithrix luteola	0.499064614298326	0.999988768866776	0.354070292731641
Labrenzia aggregata	0.909720140152634	0.999988768866776	0.235888483828422
Labrenzia alexandrii	0.714739280332106	0.999988768866776	0.507327391996282
Labrenzia sp. CP4	0.0575697769727841	0.999988768866776	0.0212884082877401
Labrenzia sp. PHM005	0.0362713137855213	0.999988768866776	0.010895336199342
Labrenzia sp. THAF35	0.432550425116987	0.999988768866776	0.374305470888433
Labrenzia sp. THAF82	0.888900965718638	0.999988768866776	0.614195370696566
Labrenzia sp. VG12	0.33580787307606	0.999988768866776	0.113243004528472
Labrys neptuniae	0.0983952319951581	0.999988768866776	0.0503728266567891
Laceyella sacchari	0.428294101353284	0.999988768866776	0.206376406741113
Lachancea thermotolerans	0.213987752140758	0.999988768866776	0.192776982528353
Lachnoanaerobaculum umeaense	0.355616867273366	0.999988768866776	0.32422144313391
Lachnoclostridium phocaeense	0.756763629134538	0.999988768866776	0.541573831934274
Lachnoclostridium phytofermentans	0.316798537602941	0.999988768866776	0.183710996181487
Lachnoclostridium sp. YL32	0.567203090530325	0.999988768866776	0.711013272552451
Lachnospira eligens	0.363515942479919	0.999988768866776	0.556802863488913
Lachnospiraceae bacterium	0.0742228214675998	0.999988768866776	0.0194915778031631
Lachnospiraceae bacterium Choco86	0.214277287450406	0.999988768866776	0.119659827176167
Lachnospiraceae bacterium GAM79	0.449837582342641	0.999988768866776	0.54728873475695
Lachnospiraceae bacterium KGMB03038	0.752590075450504	0.999988768866776	0.492280526157671
Lachnospiraceae bacterium KM106-2	0.18346844123163	0.999988768866776	0.159346153362105
Lachnospiraceae bacterium oral taxon 500	0.801511694137757	0.999988768866776	0.863100391622995
Lacimicrobium alkaliphilum	0.617453181430969	0.999988768866776	0.713331669600646
Lacinutrix sp. 5H-3-7-4	0.623907466022308	0.999988768866776	0.917381927677059
Lacinutrix sp. Bg11-31	0.830576111907015	0.999988768866776	0.657480062110866
Lacinutrix venerupis	0.751241800233703	0.999988768866776	0.947965334129845
Lacrimispora saccharolytica	0.659332315108479	0.999988768866776	0.779948662134957
Lacrimispora sphenoides	0.972798657903928	0.999988768866776	0.749932044413572
Lactobacillus acetotolerans	0.0395055692210669	0.999988768866776	0.0237869934311913
Lactobacillus acidipiscis	0.615633538461939	0.999988768866776	0.552685672660135
Lactobacillus acidophilus	0.133783738941767	0.999988768866776	0.0130535836966693
Lactobacillus agilis	0.938957691563137	0.999988768866776	0.926986897117619
Lactobacillus alimentarius	0.0717269714146515	0.999988768866776	0.0246218214260089
Lactobacillus allii	0.215346061378633	0.999988768866776	0.130003051211918
Lactobacillus amylolyticus	0.105907844252435	0.999988768866776	0.0335830968447823
Lactobacillus amylophilus	0.792502172625879	0.999988768866776	0.701550964479674
Lactobacillus amylovorus	0.0864854279050932	0.999988768866776	0.0649567754720852
Lactobacillus animalis	0.0983952319951581	0.999988768866776	0.0719367590805769
Lactobacillus apis	0.14500269535479	0.999988768866776	0.159140037666893
Lactobacillus backii	0.0430627514362971	0.999988768866776	0.026023925686744
Lactobacillus bifermentans	0.592926797884621	0.999988768866776	0.615250724777907
Lactobacillus bombi	0.130926755495221	0.999988768866776	0.171020198240736
Lactobacillus brevis	0.117095088613842	0.999988768866776	0.0727597623272473
Lactobacillus buchneri	0.0760759616503712	0.999988768866776	0.0882268052209416
Lactobacillus casei	0.612280105470278	0.999988768866776	0.200077058774982
Lactobacillus coryniformis	0.331050748092538	0.999988768866776	0.290639618801314
Lactobacillus crispatus	0.241366490688256	0.999988768866776	0.102788249615248
Lactobacillus crustorum	0.0885337006449401	0.999988768866776	0.131800167878413
Lactobacillus curieae	0.0362713137855213	0.999988768866776	0.0196618866284063
Lactobacillus curvatus	0.357857051303516	0.999988768866776	0.177101357135973
Lactobacillus delbrueckii	0.382698850156592	0.999988768866776	0.432412420091841
Lactobacillus dextrinicus	0.161608014106844	0.999988768866776	0.0639364951722724
Lactobacillus farciminis	0.407143710070301	0.999988768866776	0.229142588326051
Lactobacillus fermentum	0.167261339724233	0.999988768866776	0.0910831297272292
Lactobacillus fructivorans	0.215346061378633	0.999988768866776	0.348001026870543
Lactobacillus frumenti	0.0370985986886152	0.999988768866776	0.0313933705048492
Lactobacillus fuchuensis	0.295170155825125	0.999988768866776	0.288472221173145
Lactobacillus futsaii	0.0529974115301202	0.999988768866776	0.0207035035158533
Lactobacillus gallinarum	0.102011100939048	0.999988768866776	0.0471407248174913
Lactobacillus gasseri	0.0476329970206183	0.999988768866776	0.0264037945837206
Lactobacillus gastricus	0.0562015553293112	0.999988768866776	0.0219667516100941
Lactobacillus ginsenosidimutans	0.27506818469125	0.999988768866776	0.111048770105755
Lactobacillus graminis	0.451474671228527	0.999988768866776	0.269196378366072
Lactobacillus harbinensis	0.770733813744976	0.999988768866776	0.774178362000958
Lactobacillus heilongjiangensis	0.498485054955916	0.999988768866776	0.657480062110866
Lactobacillus helveticus	0.0471347629151483	0.999988768866776	0.0133831915580141
Lactobacillus hilgardii	0.152849580129292	0.999988768866776	0.116181555424945
Lactobacillus hokkaidonensis	0.252084135600112	0.999988768866776	0.104944043788025
Lactobacillus hordei	0.147334338788676	0.999988768866776	0.0893791988751498
Lactobacillus iners	0.278181560840707	0.999988768866776	0.0981295054580183
Lactobacillus jensenii	0.0337091795090393	0.999988768866776	0.0224988827925877
Lactobacillus jinshani	0.745260183611232	0.999988768866776	0.853228034282634
Lactobacillus johnsonii	0.0337091795090393	0.999988768866776	0.00590580823678692
Lactobacillus kefiranofaciens	0.0337091795090393	0.999988768866776	0.00893956394214529
Lactobacillus kefiri	0.174091664347025	0.999988768866776	0.13400601750159
Lactobacillus koreensis	0.633220440999893	0.999988768866776	0.732781545116659
Lactobacillus kullabergensis	0.112899751438087	0.999988768866776	0.0806260908632538
Lactobacillus kunkeei	0.652582498900177	0.999988768866776	0.820251513137926
Lactobacillus lindneri	0.0970525904571145	0.999988768866776	0.131177257909477
Lactobacillus malefermentans	0.10870356190564	0.999988768866776	0.087888394580795
Lactobacillus mali	0.167261339724233	0.999988768866776	0.284738375290039
Lactobacillus manihotivorans	0.640742759517473	0.999988768866776	0.534719703107285
Lactobacillus mucosae	0.280496922853359	0.999988768866776	0.401343984573183
Lactobacillus murinus	0.353277743282541	0.999988768866776	0.194531456475481
Lactobacillus nagelii	0.0777965549288094	0.999988768866776	0.0713536819127072
Lactobacillus nenjiangensis	0.0600306575854305	0.999988768866776	0.0163887136042707
Lactobacillus oligofermentans	0.957291532829101	0.999988768866776	0.684816538215554
Lactobacillus parabuchneri	0.0923875589438361	0.999988768866776	0.181041694687775
Lactobacillus paracasei	0.938058010806168	0.999988768866776	0.548701695189789
Lactobacillus paracollinoides	0.296365681630114	0.999988768866776	0.208743920320233
Lactobacillus paragasseri	0.0951668575114466	0.999988768866776	0.0755814325875894
Lactobacillus paralimentarius	0.0512829180126799	0.999988768866776	0.0336928843751216
Lactobacillus paraplantarum	0.225276652328575	0.999988768866776	0.171117539535644
Lactobacillus pentosus	0.389264893342003	0.999988768866776	0.171282538112329
Lactobacillus plantarum	0.357857051303516	0.999988768866776	0.184460310275272
Lactobacillus pontis	0.89229791485697	0.999988768866776	0.619265806745978
Lactobacillus reuteri	0.0705159999158392	0.999988768866776	0.056670009060832
Lactobacillus rhamnosus	0.467297332243748	0.999988768866776	0.0819322498449895
Lactobacillus rossiae	0.255708590120795	0.999988768866776	0.223740964236052
Lactobacillus ruminis	0.463019095790681	0.999988768866776	0.41285935169548
Lactobacillus sakei	0.250547638006892	0.999988768866776	0.101465834889001
Lactobacillus salivarius	0.0751716708095285	0.999988768866776	0.0485250172323312
Lactobacillus sanfranciscensis	0.10004387085726	0.999988768866776	0.0485776212493854
Lactobacillus sp. BHWM-4	0.184855922694814	0.999988768866776	0.26492006998711
Lactobacillus sp. C25	0.285981180987887	0.999988768866776	0.313048387596656
Lactobacillus sp. CBA3605	0.046233771995246	0.999988768866776	0.010895336199342
Lactobacillus sp. CBA3606	0.833879577896807	0.999988768866776	0.641160390470144
Lactobacillus sp. JM1	0.109230933760353	0.999988768866776	0.0609219570267895
Lactobacillus sp. P38	0.490787119307309	0.999988768866776	0.434728547941296
Lactobacillus sp. wkB8	0.465179108854833	0.999988768866776	0.209133717653585
Lactobacillus terrae	0.565577026692173	0.999988768866776	0.458033504505552
Lactobacillus vaginalis	0.0766078124654175	0.999988768866776	0.0390011666797402
Lactobacillus zhachilii	0.0952581042581826	0.999988768866776	0.050042938866605
Lactobacillus zymae	0.889015299322204	0.999988768866776	0.982653759409818
Lactococcus garvieae	0.631795354206489	0.999988768866776	0.370005317335318
Lactococcus lactis	0.851162680424758	0.999988768866776	0.654014261811996
Lactococcus petauri	0.786762248339779	0.999988768866776	0.751342026260576
Lactococcus piscium	0.887435358494765	0.999988768866776	0.954995350648017
Lactococcus raffinolactis	0.895645974282739	0.999988768866776	0.850863904961867
Lactococcus sp. 1JSPR-7	0.326068391895318	0.999988768866776	0.539928723586878
Lactococcus sp. KACC 19320	0.937320545393135	0.999988768866776	0.871480404780788
Lacunisphaera limnophila	0.0476329970206183	0.999988768866776	0.0295003319908653
Laribacter hongkongensis	0.120118255151208	0.999988768866776	0.0674906375237827
Lautropia mirabilis	0.158777735395133	0.999988768866776	0.0682114092578642
Lawsonella clevelandensis	0.763897720996521	0.999988768866776	0.764364462002752
Lawsonia intracellularis	0.669524745786508	0.999988768866776	0.451446546686623
Leadbetterella byssophila	0.773495044879783	0.999988768866776	0.417056270384508
Leclercia adecarboxylata	0.245128405171301	0.999988768866776	0.33958504306361
Leclercia sp. 29361	0.0533952081827715	0.999988768866776	0.0475475094613576
